,train,val,test
376,TCGA-J4-8200-01A-01-TS1.634d999e-d056-47f0-985e-b4af86a700dd,,
377,TCGA-J4-A67L-01A-01-TS1.D3142872-F7D8-463E-BE3C-1B9D2ACE0BDE,,
378,TCGA-J4-A67L-01Z-00-DX1.4B2B89CD-B390-488F-AE3F-9E81E6D860AD,,
379,TCGA-J4-A67M-01Z-00-DX1.6C01EE22-ECE8-4FF3-8031-ADF0B6E1F5F1,,
380,TCGA-J4-A67M-01A-01-TS1.0C583107-5D6D-48F1-8EC5-8108C90D5263,,
381,TCGA-J4-A67N-01Z-00-DX1.3253614F-8B3D-4337-96C5-BF842DCAA35C,,
382,TCGA-J4-A67N-01A-01-TS1.697C38C8-0FE4-4D58-BD35-2B3510BB63D2,,
383,TCGA-J4-A67O-01Z-00-DX1.C1E6799B-4351-485E-A7DC-236C01D1B241,,
384,TCGA-J4-A67O-01A-01-TSA.450BB473-BF3A-450D-A0F4-EAE3AA1572D8,,
385,TCGA-J4-A67Q-01Z-00-DX1.B5CD0AFF-2F1F-49CC-AB0E-A2972638D6DD,,
386,TCGA-J4-A67Q-01A-02-TSB.23ECC92B-A33C-4F05-A111-B3F0D88FD993,,
387,TCGA-J4-A67R-01A-02-TS2.38788751-54B0-419F-B19A-435AC3EAA817,,
388,TCGA-J4-A67R-01Z-00-DX1.833DA729-D98E-44F8-A437-1B5BF52071BD,,
389,TCGA-J4-A67T-01A-01-TS1.0C480989-653B-4E09-9408-EE93E4229E64,,
390,TCGA-J4-A67T-01Z-00-DX1.CF24F5B1-8583-4DEB-BDE8-45786116488E,,
391,TCGA-J4-A6G3-01A-01-TS1.6EA2F895-7D0D-4BB8-888F-A5576AF09352,,
392,TCGA-J4-A6G3-01Z-00-DX1.BDCBE64A-B59F-4735-B9B4-84BAF9CB1D23,,
393,TCGA-J4-A83I-01Z-00-DX1.B13C3BFE-917C-4CF0-B9B7-E1306744AB81,,
394,TCGA-J4-A83I-01A-01-TS1.B288399F-2844-4478-9CD2-12304DAC1C46,,
395,TCGA-J4-A83J-01A-01-TSA.B6AEFD7C-6624-4090-8100-25221D03FB06,,
396,TCGA-J4-A83J-01Z-00-DX1.3EDC68D9-8B20-469A-BB2A-FFF62B1DFFE1,,
397,TCGA-J4-A83K-01A-01-TS1.E74642E1-0BF3-469A-84FA-1EE2D1B98F91,,
398,TCGA-J4-A83K-01Z-00-DX1.7A8B686F-E4E3-48DF-8761-9B3923D38463,,
399,TCGA-J4-A83L-01A-01-TS1.FB255D56-B074-4909-9233-D919657AF526,,
400,TCGA-J4-A83L-01Z-00-DX1.A9CB32A5-187C-4DC4-BAF5-84F57309DEE1,,
401,TCGA-J4-A83M-01A-01-TS1.41C5DDA2-F7E6-4E91-926C-782CE9436D11,,
402,TCGA-J4-A83M-01Z-00-DX1.EB350313-C46E-4B5E-9974-A4C2241E0DE0,,
403,TCGA-J4-A83N-01A-01-TS1.AC32F172-C377-4B24-91E4-43ED8CCB59E6,,
404,TCGA-J4-A83N-01Z-00-DX1.65D44347-8852-4394-A3B1-63C66D63C142,,
405,TCGA-J4-AATV-01A-01-TS1.54EA596D-0B8B-45A5-B12B-B275522C80AB,,
406,TCGA-J4-AATV-01Z-00-DX1.E8DBF2C1-A1C5-4C7A-B91C-174B40EF129F,,
407,TCGA-J4-AATZ-01A-01-TS1.77F9F143-B287-404F-A051-23EAF33594D3,,
408,TCGA-J4-AATZ-01Z-00-DX1.E9BDB060-C38C-4315-B1CE-FB23FA2DEE8D,,
409,TCGA-J9-A52C-01A-01-TS1.A622F816-3814-439C-8638-7466C694E61F,,
410,TCGA-J9-A52D-01A-01-TS1.2F99D326-E63D-4F4D-8465-C154411FCB09,,
411,TCGA-J9-A52E-01A-01-TS1.C51DE081-6685-49E9-9752-9DC2F6ADA44D,,
412,TCGA-J9-A8CK-01A-01-TS1.395A1487-A9B1-4D0E-A349-7DC64622063E,,
413,TCGA-J9-A8CL-01A-01-TS1.585776A4-A5E4-4708-81B2-CE0A19B59537,,
414,TCGA-J9-A8CM-01A-01-TS1.05046E64-A6E1-4BE9-9C7E-55CA7116C193,,
415,TCGA-J9-A8CN-01A-01-TS1.3F5CEB9C-72A3-470F-A7B4-AC54A32A3F25,,
416,TCGA-J9-A8CP-01A-01-TS1.CE9762CD-8950-45F9-8D87-D7A40515E200,,
417,TCGA-KC-A4BL-01A-03-TSC.B268270D-8A0D-4AFA-A380-15D0185F29D1,,
418,TCGA-KC-A4BN-01A-06-TSF.199FDF9B-1602-4A7F-8951-5464470EBA23,,
419,TCGA-KC-A4BR-01A-03-TSC.9A3CC218-8EA4-4EFE-9E37-12FAD174FD0C,,
420,TCGA-KC-A4BV-01A-03-TSC.1E9F297E-E290-44D2-AABD-016144E3F8A1,,
421,TCGA-KC-A7F3-01A-02-TSB.4AB11652-9BA5-4D7E-8E04-FF75C57835CC,,
422,TCGA-KC-A7F5-01A-01-TSA.20E9AD85-15A8-42A8-88DD-3834907D811B,,
423,TCGA-KC-A7FA-01A-02-TSB.564A5F1C-94C1-4AE4-B9A8-BBE6CE548944,,
424,TCGA-KC-A7FD-01A-01-TSA.3E36E5E1-1410-4EAA-A48E-2E30216A24C2,,
425,TCGA-KC-A7FE-01A-01-TSA.7333A063-1621-4757-989F-8ABCFCB2C4DB,,
426,TCGA-KK-A59V-01A-01-TSA.FF38D050-E2FF-4216-A9AA-1ECD10A79519,,
427,TCGA-KK-A59V-01Z-00-DX1.181D78A7-2B0C-46BC-AF12-C0F77C2442EC,,
428,TCGA-KK-A59X-01A-01-TSA.07314AE0-B30F-4E00-BF74-D8CEA225395D,,
429,TCGA-KK-A59X-01Z-00-DX1.8F30C2E2-BBA2-4857-B020-E548C4D7C359,,
430,TCGA-KK-A5A1-01A-01-TSA.DE2B3C73-CDA7-4AFE-98E3-54CD54DD7840,,
431,TCGA-KK-A5A1-01Z-00-DX1.E2FB5324-5471-424D-95DB-AFB8736D237C,,
432,TCGA-KK-A6DY-01A-01-TS1.01303925-9B6A-459B-B503-6154C3DF6BFE,,
433,TCGA-KK-A6DY-01Z-00-DX1.A58E02B6-F093-43EE-B06C-975C4171E8A1,,
434,TCGA-KK-A6E0-01Z-00-DX1.F69CA949-C533-4D94-AB14-C70E2EA3B58B,,
435,TCGA-KK-A6E0-01A-01-TSA.008B0D0A-EBD5-47A4-BFA5-46D67B0C3337,,
436,TCGA-KK-A6E2-01A-01-TSA.B3B4DA6A-0C00-414C-B186-331720BCCD1D,,
437,TCGA-KK-A6E2-01Z-00-DX1.6FD46FC9-EE08-41C0-A11E-B4AEF7AA4B38,,
438,TCGA-KK-A6E3-01Z-00-DX1.8BF041AA-098A-46A1-B25F-E5FAE56DEA0E,,
439,TCGA-KK-A6E3-01A-02-TSB.AD2367D5-CB3C-4FE4-8D02-8003650FA3DF,,
440,TCGA-KK-A6E6-01A-01-TS1.CE971355-6AA5-4E99-B217-B233B29F96F5,,
441,TCGA-KK-A6E6-01Z-00-DX1.6A3018FB-D1B1-44E8-A846-29F6EE572747,,
442,TCGA-KK-A6E8-01A-01-TS1.96864A78-60FD-4DF3-81CB-FB3530FBE76C,,
443,TCGA-KK-A6E8-01Z-00-DX1.5A8673FF-44A5-4383-86E8-A830205C99C7,,
444,TCGA-KK-A7AP-01A-01-TSA.F75597DE-9FE8-4801-A3EC-099989BEE1F3,,
445,TCGA-KK-A7AP-01Z-00-DX1.0776D25A-0E19-4268-8165-791CB95AD714,,
446,TCGA-KK-A7AQ-01Z-00-DX1.D9E1F380-3695-43A8-B3EA-FC0B391C34C8,,
447,TCGA-KK-A7AQ-01A-01-TS1.1CCBBF38-BD14-4FEA-A5D1-CA2994956BD0,,
448,TCGA-KK-A7AV-01A-01-TS1.4C62E151-C101-4D5B-8EEF-90B0DD2F08D1,,
449,TCGA-KK-A7AV-01Z-00-DX1.3913353D-9E72-4A3F-A627-08279D906C69,,
450,TCGA-KK-A7AW-01A-01-TS1.789FFFA9-C1B6-4852-A383-48EC3DF46075,,
451,TCGA-KK-A7AW-01Z-00-DX1.F8A3E0D5-AC32-4C57-8AE2-5B98790544E7,,
452,TCGA-KK-A7AY-01Z-00-DX1.8CDAC82D-76E0-4D0E-905F-9332D3C3036F,,
453,TCGA-KK-A7AY-01A-01-TSA.3D70CBDB-F46C-417D-88A1-78E14A80B184,,
454,TCGA-KK-A7B0-01Z-00-DX1.566B8D1A-F56A-4020-8A3F-266885FAFA64,,
455,TCGA-KK-A7B0-01A-01-TSA.7467778D-429A-43C9-B6D4-232518E51C1C,,
456,TCGA-KK-A7B2-01A-01-TSA.3F1E3102-294C-47F4-A1DA-1D0F09ABE9C1,,
457,TCGA-KK-A7B2-01Z-00-DX1.3E779031-6FE4-4BD0-838C-D9ED49E1B9A7,,
458,TCGA-KK-A7B3-01A-01-TSA.FB0C77E6-EAFB-449D-B3B2-C73A4E3EFCE6,,
459,TCGA-KK-A7B3-01Z-00-DX1.2525F4D7-C3A5-4469-9D5E-F33532A3BA21,,
460,TCGA-KK-A7B4-01Z-00-DX1.DAC07B4A-C8C5-4DFE-963A-502FB264E205,,
461,TCGA-KK-A7B4-01A-01-TSA.A8D4552D-F08F-47E9-8014-258D234ADC43,,
462,TCGA-KK-A8I5-01Z-00-DX1.CA6219A0-650D-4281-B693-B96444A62C24,,
463,TCGA-KK-A8I5-01A-01-TSA.70DE1833-A6A3-4744-87CB-104B1FA7FAAB,,
464,TCGA-KK-A8I6-01A-01-TSA.FF7D7433-6E48-4D04-AC18-664F1E1ED2DE,,
465,TCGA-KK-A8I6-01Z-00-DX1.C81CEF74-FDE6-4D01-BA09-AEF6F9C6A3D7,,
466,TCGA-KK-A8I7-01Z-00-DX1.18EFAFFF-7E7C-4072-8137-7D04FB687B4A,,
467,TCGA-KK-A8I7-01A-02-TSB.F5AAE2D4-BB78-4866-AAD4-C448933A0D3B,,
468,TCGA-KK-A8I8-01A-01-TSA.CF36FA55-B601-4D89-9A5E-A514EDB8D34F,,
469,TCGA-KK-A8I8-01Z-00-DX1.9C138C77-7DD7-4EE0-A34C-D4B629E18087,,
470,TCGA-KK-A8IA-01Z-00-DX1.4396AFCE-0AE2-4066-BB73-1503173FC563,,
471,TCGA-KK-A8IA-01A-01-TSA.3DB623C5-07CC-4570-A844-738110A47658,,
472,TCGA-KK-A8IB-01A-01-TSA.CEC4A2F0-B077-4FBF-AEB3-FC2991150015,,
473,TCGA-KK-A8IB-01Z-00-DX1.84831EF3-B283-4152-9A81-426E3099882D,,
474,TCGA-KK-A8IC-01A-01-TSA.903F0684-BE61-4FD2-A75C-4FF3904CD629,,
475,TCGA-KK-A8IC-01Z-00-DX1.4C740858-8802-4724-8B9A-78B246EC0B71,,
476,TCGA-KK-A8ID-01Z-00-DX1.66002C96-1473-4F59-AA01-5540664866D2,,
477,TCGA-KK-A8ID-01A-01-TSA.7F48FB16-2EEC-4667-853B-E0FDFC212AD3,,
478,TCGA-KK-A8IF-01Z-00-DX1.D89CE36A-8166-4CA5-82DE-A937ABBF14D0,,
479,TCGA-KK-A8IF-01A-01-TSA.6864A3E6-0CDB-42FF-8C05-BFE455F34CBF,,
480,TCGA-KK-A8IG-01Z-00-DX1.57499D3B-8589-4A1A-A295-A17B48704A54,,
481,TCGA-KK-A8IG-01A-01-TS1.E4593170-11C2-49F0-AABA-7F69E54FE72D,,
482,TCGA-KK-A8IH-01Z-00-DX1.16CFDCF5-205F-4A46-9CBD-C2CE14B1EA61,,
483,TCGA-KK-A8IH-01A-01-TSA.A4BFD561-CD51-4F2E-A7AF-4F42B732F8C7,,
484,TCGA-KK-A8II-01Z-00-DX1.2AF0AC96-1017-42CE-9BC6-D9EAED43C0BD,,
485,TCGA-KK-A8II-01A-01-TSA.53E1BBC3-141B-4D80-9BD4-017E640DB590,,
486,TCGA-KK-A8IK-01Z-00-DX1.FB5F2457-F503-4A0F-8911-C87F2251333C,,
487,TCGA-KK-A8IK-01A-01-TS1.F8C37D5A-498D-4396-98D1-5178C8A64EE9,,
488,TCGA-KK-A8IL-01Z-00-DX1.C91F74AC-39D4-44BB-A48B-F4AACA135007,,
489,TCGA-KK-A8IL-01A-01-TS1.3A6BEFA1-89DA-4B95-9F9A-D9F0645329C2,,
490,TCGA-KK-A8IM-01A-01-TS1.65605135-114E-4534-91DC-BDCD5222DE49,,
491,TCGA-KK-A8IM-01Z-00-DX1.23C9F940-22F0-4AD3-8364-799278B7A83F,,
492,TCGA-M7-A71Y-01A-02-TS2.02E5043D-11EC-4B9A-8310-94134A8AFE6B,,
493,TCGA-M7-A71Y-01Z-00-DX1.0B405CF4-492A-4778-ABBA-6C9F8A346E51,,
494,TCGA-M7-A71Z-01Z-00-DX1.6BF9FC04-5E86-4D4E-B5E1-AA41C2B38FB5,,
495,TCGA-M7-A71Z-01A-01-TSA.4567D0CB-6BB6-47A9-9176-FC51F211BEDD,,
496,TCGA-M7-A720-01A-01-TSA.36DAAACD-8088-4ECB-ABB5-A7EEC06BB1ED,,
497,TCGA-M7-A720-01Z-00-DX1.5680EDA8-FA91-4077-AB68-3D81986D99E3,,
498,TCGA-M7-A721-01A-01-TSA.9952B1D0-B827-4691-BB5E-D0FD055C237A,,
499,TCGA-M7-A721-01Z-00-DX1.DB6F590D-95C4-4FA1-8476-944D21EEB65D,,
500,TCGA-M7-A723-01A-01-TS1.7756FE3B-F7A5-4CAA-8DFF-A835B5611FD3,,
501,TCGA-M7-A723-01Z-00-DX1.D1CDCC7C-F5AB-4FB7-A889-F8AFFC071EF3,,
502,TCGA-M7-A724-01Z-00-DX1.9A09FA7A-21B8-4F04-BA5D-CA6D81334B0C,,
503,TCGA-M7-A724-01A-01-TSA.D2403A13-37B3-494D-83A0-02C231C83D3A,,
504,TCGA-MG-AAMC-01Z-00-DX1.B54878B6-DB3B-48C9-B640-B2CB1CD2E213,,
505,TCGA-MG-AAMC-01Z-00-DX2.9DFE44B1-A918-41E9-BE64-A1A965B61CBD,,
506,TCGA-MG-AAMC-01A-01-TS1.8EB4F80B-FBB3-4DA3-89E6-96C2D6612EA3,,
507,TCGA-QU-A6IL-01Z-00-DX1.675EB89C-5DBA-4C92-9330-2C1715633964,,
508,TCGA-QU-A6IL-01A-01-TS1.D449866D-370A-465C-9C4E-513D6438DF31,,
509,TCGA-QU-A6IM-01Z-00-DX1.7E4CB20E-481F-44F8-854B-AA87D58118B0,,
510,TCGA-QU-A6IM-01A-01-TS1.B39CFAD6-7F19-4517-A6FB-78337FD3AB31,,
511,TCGA-QU-A6IO-01A-01-TS1.D5BC34EE-7925-4C41-A892-0E91A47317F9,,
512,TCGA-QU-A6IO-01Z-00-DX1.9D16B516-872C-4916-A683-7A7C0CCC5176,,
513,TCGA-QU-A6IP-01A-01-TSA.A132CD4D-53F3-4262-98E5-E1CAF97BF851,,
514,TCGA-QU-A6IP-01Z-00-DX1.F5BA8BA6-2D9B-4765-A3AC-DB9718FA1F5F,,
515,TCGA-TP-A8TV-01A-01-TS1.07FB8CBD-C760-4601-B299-DA86C6655E2B,,
516,TCGA-TP-A8TV-01Z-00-DX1.16CEB4D6-1E14-4211-A9E8-D94EA0FBC2EE,,
517,TCGA-V1-A8MF-01A-01-TSA.A993698C-DD3F-430F-94C3-3426A63FD71C,,
518,TCGA-V1-A8MF-01Z-00-DX1.1216504B-8729-458D-A976-3C33DC34423E,,
519,TCGA-V1-A8MG-01Z-00-DX1.E141371C-B88D-4EE9-B65E-9C9DEC4EAA70,,
520,TCGA-V1-A8MG-01A-01-TS1.B4732F98-7A85-4371-B3AF-A6EF2180804F,,
521,TCGA-V1-A8MM-01Z-00-DX1.F76F9585-0443-4523-AE34-9BB87508518A,,
522,TCGA-V1-A8MM-01A-01-TS1.269FC185-AB10-4518-A234-D37D286064C1,,
523,TCGA-V1-A8MU-01Z-00-DX1.2C9CED13-5C2C-4FFB-AB0B-3904BAA4FEFF,,
524,TCGA-V1-A8MU-01A-01-TSA.02914C34-783E-4D23-9EA3-2233288B69C5,,
525,TCGA-V1-A8WL-01A-01-TS1.034495A6-8143-4BD4-BA21-7C80EBAD5250,,
526,TCGA-V1-A8WL-01Z-00-DX1.D8496440-4A64-405B-ADC7-4F8E91BBB439,,
527,TCGA-V1-A8WN-01Z-00-DX1.BE5E60A2-FF72-421B-A356-7644493DC708,,
528,TCGA-V1-A8WN-01A-01-TS1.50EA1B31-F52E-406B-A34B-24DC8E25DB3B,,
529,TCGA-V1-A8WS-01A-01-TS1.EB3B7D36-60B5-461E-B6E3-A7EC383D568E,,
530,TCGA-V1-A8WS-01Z-00-DX1.78D6CA57-E1DB-4583-8A71-676FE5819C73,,
531,TCGA-V1-A8X3-01A-01-TSA.ED1C8458-116C-4924-8243-DE4A32386114,,
532,TCGA-V1-A8X3-01Z-00-DX1.BFEC3A80-29BC-4E21-9A04-5AF53603313D,,
533,TCGA-V1-A9O7-01A-02-TSB.4E28EE7F-02F1-4E59-8D9B-A5D24FB37584,,
534,TCGA-V1-A9O7-01Z-00-DX1.FED3BDE1-B135-47B5-8B39-54F27C228804,,
535,TCGA-V1-A9O9-01Z-00-DX1.64BAA5D4-8C59-4698-8FF9-D8FC156827A5,,
536,TCGA-V1-A9O9-01A-01-TS1.D61A093A-FF1C-49BC-A6E8-B11847A728A8,,
537,TCGA-V1-A9OA-01Z-00-DX1.72156A18-EA88-4004-9644-1279CCE895B9,,
538,TCGA-V1-A9OA-01A-01-TS1.C876BFB7-645C-4226-9E7D-592277D89A10,,
539,TCGA-V1-A9OF-01A-01-TS1.38902575-95B8-4490-A23A-A29CCC93531E,,
540,TCGA-V1-A9OF-01Z-00-DX1.37ADF4EC-28AD-4924-91F3-E8C943E258D2,,
541,TCGA-V1-A9OQ-01A-01-TSA.03A1D0F4-897A-4EE7-ADC7-36CF06FB85AC,,
542,TCGA-V1-A9OQ-01Z-00-DX1.6B57FA2E-B1D8-4CA4-B0E7-401A33ED93B4,,
543,TCGA-V1-A9OT-01Z-00-DX1.079E9FCD-D174-4908-90ED-4236C57DD2A1,,
544,TCGA-V1-A9OT-01A-01-TSA.7BDFDECC-390D-4D1D-A51A-CEC1D535539A,,
545,TCGA-V1-A9OX-01Z-00-DX1.E4FD5D9C-6634-4410-943F-3F389141183E,,
546,TCGA-V1-A9OX-01A-01-TSA.43976173-60AA-4F9D-86B5-4C9116CB4B15,,
547,TCGA-V1-A9OY-01A-01-TSA.094F989C-9E96-4222-BB30-07DA0279891D,,
548,TCGA-V1-A9OY-01Z-00-DX1.95F6F791-F14D-4C88-8343-F0375D89D140,,
549,TCGA-V1-A9Z7-01A-01-TSA.90DBD6E9-DB82-4AFB-8D16-BB509D747A1E,,
550,TCGA-V1-A9Z7-01Z-00-DX1.25193852-0015-4D15-A0EB-50DAA2F83686,,
551,TCGA-V1-A9Z8-01A-01-TSA.A2040AF8-E972-4239-B02C-84A2F45C81FC,,
552,TCGA-V1-A9Z8-01Z-00-DX1.13EC1D8E-5F3B-4BBC-AA35-DD4B0F60980F,,
553,TCGA-V1-A9Z9-01A-02-TSB.C130BC9B-3C93-43E4-832B-296480105680,,
554,TCGA-V1-A9Z9-01Z-00-DX1.CB27F8C0-FADF-4010-904D-125FE17AE8B3,,
555,TCGA-V1-A9ZG-01A-01-TSA.689D242F-AC2D-4885-A42E-78583DE7EB03,,
556,TCGA-V1-A9ZG-01Z-00-DX1.BF182FE0-43CB-451A-B8EF-9D2CE7BC744F,,
557,TCGA-V1-A9ZI-01A-01-TSA.D935448D-B594-4ECA-8AFC-2CD9A72ACFA5,,
558,TCGA-V1-A9ZI-01Z-00-DX1.66AC3D31-41CB-4CF8-907D-4B61D30DA2D4,,
559,TCGA-V1-A9ZR-01A-01-TSA.9D064846-1D67-4499-93F6-1F1813ECD520,,
560,TCGA-V1-A9ZR-01Z-00-DX1.09668B8E-0AFA-4252-ABF1-BA7BD5D301B6,,
561,TCGA-VN-A88K-01A-01-TSA.16FB693D-47C8-4E02-98C7-AF766FAD8F59,,
562,TCGA-VN-A88L-01A-01-TS1.597C5A27-C448-466C-8144-2C8C9166176A,,
563,TCGA-VN-A88M-01A-01-TS1.5C5DDFD6-FEBE-42B0-A80F-55DACB3BE16D,,
564,TCGA-VN-A88N-01A-01-TS1.EE052890-4105-411B-BFB9-B290365FA755,,
565,TCGA-VN-A88O-01A-01-TS1.C76C5861-67AD-409A-9D67-7065B118119A,,
566,TCGA-VN-A88R-01A-01-TS1.2F090513-E822-4724-BB5F-22179936CF56,,
567,TCGA-VN-A943-01A-01-TS1.6CE59D3F-3331-4314-B88D-2BDB10514FA0,,
568,TCGA-VP-A872-01Z-00-DX1.F62D214B-BAC8-4A6B-81C1-427E8AA8F382,,
569,TCGA-VP-A872-01A-01-TS1.55B9394B-7B38-479A-91BD-C0E0C97787E4,,
570,TCGA-VP-A876-01Z-00-DX1.C7015749-A4D2-4FE2-8681-DBB839D0EC3B,,
571,TCGA-VP-A876-01A-01-TS1.C4BA0F3F-2AB1-4605-AA48-E7B36FC2ACF2,,
572,TCGA-VP-A87B-01A-01-TS1.BC560038-D3F6-4E5F-9953-F7D5F76BE7C5,,
573,TCGA-VP-A87B-01Z-00-DX1.E11AE7F4-676D-4A0E-A184-5BAE01ABD432,,
574,TCGA-VP-A87C-01A-01-TS1.54424B0D-C9D1-4075-8D1C-6F2BB73CD7E5,,
575,TCGA-VP-A87C-01Z-00-DX1.6DD1B93C-250B-4FD2-9630-F5C0A554FE98,,
576,TCGA-VP-A87E-01Z-00-DX1.E01A7C2F-087F-4AFB-9A8C-3092EC841423,,
577,TCGA-VP-A87E-01A-03-TSC.E796556D-69AA-49F7-A0D3-654CB0826380,,
578,TCGA-VP-A87H-01Z-00-DX1.AE5FAB92-3282-404D-BD0C-699746F7915E,,
579,TCGA-VP-A87H-01A-01-TS1.837755F3-B1CD-44B6-87CC-5F44FF195946,,
580,TCGA-VP-A87J-01A-01-TSA.7D927837-324F-4245-974D-265D59987142,,
581,TCGA-VP-A87J-01Z-00-DX1.31A1E162-71C5-4F15-B9C5-AFAB41506F86,,
582,TCGA-VP-A87K-01A-01-TSA.D20F7E24-F2E4-4791-BBDA-FFBC9018EE0F,,
583,TCGA-VP-A87K-01Z-00-DX1.A1BED19B-7C83-4B88-A869-B138713A2292,,
584,TCGA-VP-AA1N-01A-03-TSC.DA36ADC6-D5DC-4861-90A6-3B3BD1B61D30,,
585,TCGA-VP-AA1N-01Z-00-DX1.D052BFA0-B7AD-44E4-BCC8-A962960CCCBE,,
586,TCGA-WW-A8ZI-01Z-00-DX8.4FF9463C-C78F-49BB-A073-B93B5722D705,,
587,TCGA-WW-A8ZI-01Z-00-DX1.D8EA0F9D-EF79-489E-9AB7-C07CBBF4AAC2,,
588,TCGA-WW-A8ZI-01Z-00-DX4.19925B69-872C-4A20-AA9F-7D8A31DF02F9,,
589,TCGA-WW-A8ZI-01Z-00-DX3.4F78311D-BB61-44B2-B5EB-34CFF26211E1,,
590,TCGA-WW-A8ZI-01Z-00-DX7.9194D7B4-3062-45D7-BC0C-3CA0FEA0A5A7,,
591,TCGA-WW-A8ZI-01Z-00-DX5.7A4D2C8E-F68E-4C22-8808-FBB9A634DB93,,
592,TCGA-WW-A8ZI-01Z-00-DX6.3645EDB2-41D8-4B5F-9A4E-A11C1D354435,,
593,TCGA-WW-A8ZI-01Z-00-DX2.BE12DAC0-F2DD-486B-AD8F-EA3C68144895,,
594,TCGA-WW-A8ZI-01A-01-TSA.BB4CB36B-72D3-4DBC-A48B-B3D90EFCC873,,
595,TCGA-X4-A8KQ-01Z-00-DX9.2527CB7F-2878-4D99-B81D-4F66B178DFF7,,
596,TCGA-X4-A8KQ-01Z-00-DX6.31684EB7-1659-4AEF-A5D9-8E53B921E75A,,
597,TCGA-X4-A8KQ-01Z-00-DX4.5E255D3E-DBD1-43F6-828F-EC9792E6DBB4,,
598,TCGA-X4-A8KQ-01Z-00-DX1.A9466A6A-9474-4F93-88EB-D21CC1CCD47C,,
599,TCGA-X4-A8KQ-01Z-00-DX7.C8756796-ED65-47B2-A66E-C48A6CF345C1,,
600,TCGA-X4-A8KQ-01Z-00-DX8.CB4EEC3A-9457-40AB-866A-D9C41FA48AC4,,
601,TCGA-X4-A8KQ-01Z-00-DX3.31ACC93B-288F-4278-8C1D-D0BC3806CD44,,
602,TCGA-X4-A8KQ-01A-01-TSA.B56F7A27-B644-466E-98DF-1AF2B0DB993D,,
603,TCGA-X4-A8KQ-01Z-00-DX2.16F2F3D2-7673-40E0-9AE7-4C77403819EB,,
604,TCGA-X4-A8KQ-01Z-00-DX5.6E2CB3CF-F856-4C91-ADF8-739A179A5C8C,,
605,TCGA-XJ-A83G-01Z-00-DX1.2E6C26F6-4E7E-4CBE-A1E4-C33AA4F25390,,
606,TCGA-XJ-A83G-01A-01-TS1.08E95894-A227-402D-9743-1F99B8041B63,,
607,TCGA-XJ-A83H-01A-01-TS1.8AFFC6C2-3C71-49CB-9828-1FA0C2B95112,,
608,TCGA-XJ-A83H-01Z-00-DX1.D082B6C4-A54C-47D2-ACAB-E97A0D721236,,
609,TCGA-XJ-A9DQ-01Z-00-DX1.8B133659-B177-4D12-A81E-4EDDACB3D05B,,
610,TCGA-XJ-A9DQ-01A-01-TS1.47096BDE-640A-434A-9C38-7048A4246718,,
611,TCGA-XJ-A9DX-01Z-00-DX1.00C51A57-AF79-446B-BD04-A6809DD8056C,,
612,TCGA-XJ-A9DX-01A-01-TS1.C68E181A-6D9D-471D-B1DD-21662BC40949,,
613,TCGA-XK-AAIR-01Z-00-DX1.FDE3AE0A-828C-494F-957D-3FCAD7D8CE4A,,
614,TCGA-XK-AAIW-01A-01-TS1.61B002A3-60BA-4122-A5B2-75BA55588E41,,
615,TCGA-XK-AAIW-01Z-00-DX1.31B98849-4AA9-4AC1-A697-A0C4165976B5,,
616,TCGA-XK-AAJA-01A-01-TS1.135FDF52-185C-4EF1-BA94-303A3B0F0A67,,
617,TCGA-XK-AAJA-01Z-00-DX1.2EE956EF-5DD0-4F42-BAA2-BD375D38E289,,
618,TCGA-XK-AAJP-01Z-00-DX1.D61D88E0-5514-46C0-A197-8DC04A47A82D,,
619,TCGA-XK-AAJT-01Z-00-DX1.0ADE397E-A876-4D29-87DD-3B203CC00136,,
620,TCGA-XK-AAJU-01Z-00-DX1.7567CFBB-B292-48C7-A8BF-64C8AA344C9B,,
621,TCGA-XK-AAJU-01A-01-TS1.775F17EB-E0A3-4244-B6D7-90B11C2E33AB,,
622,TCGA-XK-AAK1-01Z-00-DX1.5354527B-905C-4F39-B469-3A64D0BC56A2,,
623,TCGA-XQ-A8TA-01A-01-TS1.26C990FC-F04E-4E9C-AB4D-1199F63D8584,,
624,TCGA-XQ-A8TA-01Z-00-DX1.D1346DCD-E0CC-4914-967E-49B4E901836C,,
625,TCGA-XQ-A8TA-01Z-00-DX2.72FEBBA8-FCE5-4A41-BA75-E528918DDBBD,,
626,TCGA-XQ-A8TB-01A-01-TS1.A7BE5D1C-349A-4F7F-A4EE-D7814DF8400A,,
627,TCGA-XQ-A8TB-01Z-00-DX1.79B47326-1EA9-4892-B5D0-3ACE78FB6E1B,,
628,TCGA-Y6-A8TL-01A-02-TSB.F04A549B-0D2E-47A5-AD64-54883ADEF514,,
629,TCGA-Y6-A8TL-01Z-00-DX2.61B3C7FE-09DD-4FA7-8C73-BAE974F3DEF4,,
630,TCGA-Y6-A8TL-01Z-00-DX4.06A0D9F3-FCBC-42D1-8CF0-2FAAAADC0BAC,,
631,TCGA-Y6-A8TL-01Z-00-DX1.756427EA-E1A0-49CA-8F75-7E1D875F142F,,
632,TCGA-Y6-A8TL-01Z-00-DX5.C3FD0E07-99D5-4786-9CFC-01B8FC5AC4E4,,
