,train,val,test
386,TCGA-KK-A7B0-01A-01-TSA.7467778D-429A-43C9-B6D4-232518E51C1C,,
387,TCGA-KK-A7B1-01A-01-TSA.8790DDC2-3E46-4D66-9C4B-765AE80EFB79,,
388,TCGA-KK-A7B1-01Z-00-DX1.18931C6F-1F93-49CF-BF9D-3C913B0609B7,,
389,TCGA-KK-A7B3-01A-01-TSA.FB0C77E6-EAFB-449D-B3B2-C73A4E3EFCE6,,
390,TCGA-KK-A7B3-01Z-00-DX1.2525F4D7-C3A5-4469-9D5E-F33532A3BA21,,
391,TCGA-KK-A7B4-01Z-00-DX1.DAC07B4A-C8C5-4DFE-963A-502FB264E205,,
392,TCGA-KK-A7B4-01A-01-TSA.A8D4552D-F08F-47E9-8014-258D234ADC43,,
393,TCGA-KK-A8I6-01A-01-TSA.FF7D7433-6E48-4D04-AC18-664F1E1ED2DE,,
394,TCGA-KK-A8I6-01Z-00-DX1.C81CEF74-FDE6-4D01-BA09-AEF6F9C6A3D7,,
395,TCGA-KK-A8I7-01Z-00-DX1.18EFAFFF-7E7C-4072-8137-7D04FB687B4A,,
396,TCGA-KK-A8I7-01A-02-TSB.F5AAE2D4-BB78-4866-AAD4-C448933A0D3B,,
397,TCGA-KK-A8I8-01A-01-TSA.CF36FA55-B601-4D89-9A5E-A514EDB8D34F,,
398,TCGA-KK-A8I8-01Z-00-DX1.9C138C77-7DD7-4EE0-A34C-D4B629E18087,,
399,TCGA-KK-A8I9-01A-01-TS1.A3E31324-9E06-4799-85B4-4F6236848009,,
400,TCGA-KK-A8I9-01Z-00-DX1.8DD81B98-3C5B-4F54-A1E9-0966E12205E3,,
401,TCGA-KK-A8IA-01Z-00-DX1.4396AFCE-0AE2-4066-BB73-1503173FC563,,
402,TCGA-KK-A8IA-01A-01-TSA.3DB623C5-07CC-4570-A844-738110A47658,,
403,TCGA-KK-A8IB-01A-01-TSA.CEC4A2F0-B077-4FBF-AEB3-FC2991150015,,
404,TCGA-KK-A8IB-01Z-00-DX1.84831EF3-B283-4152-9A81-426E3099882D,,
405,TCGA-KK-A8IC-01A-01-TSA.903F0684-BE61-4FD2-A75C-4FF3904CD629,,
406,TCGA-KK-A8IC-01Z-00-DX1.4C740858-8802-4724-8B9A-78B246EC0B71,,
407,TCGA-KK-A8ID-01Z-00-DX1.66002C96-1473-4F59-AA01-5540664866D2,,
408,TCGA-KK-A8ID-01A-01-TSA.7F48FB16-2EEC-4667-853B-E0FDFC212AD3,,
409,TCGA-KK-A8IF-01Z-00-DX1.D89CE36A-8166-4CA5-82DE-A937ABBF14D0,,
410,TCGA-KK-A8IF-01A-01-TSA.6864A3E6-0CDB-42FF-8C05-BFE455F34CBF,,
411,TCGA-KK-A8IG-01Z-00-DX1.57499D3B-8589-4A1A-A295-A17B48704A54,,
412,TCGA-KK-A8IG-01A-01-TS1.E4593170-11C2-49F0-AABA-7F69E54FE72D,,
413,TCGA-KK-A8IH-01Z-00-DX1.16CFDCF5-205F-4A46-9CBD-C2CE14B1EA61,,
414,TCGA-KK-A8IH-01A-01-TSA.A4BFD561-CD51-4F2E-A7AF-4F42B732F8C7,,
415,TCGA-KK-A8II-01Z-00-DX1.2AF0AC96-1017-42CE-9BC6-D9EAED43C0BD,,
416,TCGA-KK-A8II-01A-01-TSA.53E1BBC3-141B-4D80-9BD4-017E640DB590,,
417,TCGA-KK-A8IJ-01Z-00-DX1.84EA7BE5-2707-4DDC-965F-1D65A0BCD280,,
418,TCGA-KK-A8IJ-01A-01-TSA.162D3490-4FE7-441A-9099-D94194072B8F,,
419,TCGA-KK-A8IK-01Z-00-DX1.FB5F2457-F503-4A0F-8911-C87F2251333C,,
420,TCGA-KK-A8IK-01A-01-TS1.F8C37D5A-498D-4396-98D1-5178C8A64EE9,,
421,TCGA-KK-A8IM-01A-01-TS1.65605135-114E-4534-91DC-BDCD5222DE49,,
422,TCGA-KK-A8IM-01Z-00-DX1.23C9F940-22F0-4AD3-8364-799278B7A83F,,
423,TCGA-M7-A71Z-01Z-00-DX1.6BF9FC04-5E86-4D4E-B5E1-AA41C2B38FB5,,
424,TCGA-M7-A71Z-01A-01-TSA.4567D0CB-6BB6-47A9-9176-FC51F211BEDD,,
425,TCGA-M7-A724-01Z-00-DX1.9A09FA7A-21B8-4F04-BA5D-CA6D81334B0C,,
426,TCGA-M7-A724-01A-01-TSA.D2403A13-37B3-494D-83A0-02C231C83D3A,,
427,TCGA-M7-A725-01Z-00-DX1.39C22396-977C-466A-A79B-5B0C26362141,,
428,TCGA-M7-A725-01A-01-TSA.FD012DE4-4891-4AB4-AFE4-86374BE781A6,,
429,TCGA-QU-A6IL-01Z-00-DX1.675EB89C-5DBA-4C92-9330-2C1715633964,,
430,TCGA-QU-A6IL-01A-01-TS1.D449866D-370A-465C-9C4E-513D6438DF31,,
431,TCGA-QU-A6IM-01Z-00-DX1.7E4CB20E-481F-44F8-854B-AA87D58118B0,,
432,TCGA-QU-A6IM-01A-01-TS1.B39CFAD6-7F19-4517-A6FB-78337FD3AB31,,
433,TCGA-QU-A6IN-01Z-00-DX1.B6E9CA11-BDB2-4F7F-B900-DFE8A4531138,,
434,TCGA-QU-A6IN-01A-01-TSA.17D43360-0250-4449-B4EF-2375ACF9ACD5,,
435,TCGA-QU-A6IO-01A-01-TS1.D5BC34EE-7925-4C41-A892-0E91A47317F9,,
436,TCGA-QU-A6IO-01Z-00-DX1.9D16B516-872C-4916-A683-7A7C0CCC5176,,
437,TCGA-QU-A6IP-01A-01-TSA.A132CD4D-53F3-4262-98E5-E1CAF97BF851,,
438,TCGA-QU-A6IP-01Z-00-DX1.F5BA8BA6-2D9B-4765-A3AC-DB9718FA1F5F,,
439,TCGA-SU-A7E7-01A-02-TSB.4501DDB2-75F8-46CB-A677-80981853C9FC,,
440,TCGA-SU-A7E7-01Z-00-DX1.1C4CB02E-100C-4A40-8C98-55F21C6CEE30,,
441,TCGA-TP-A8TT-01Z-00-DX1.652EA809-D931-46EE-80C9-0551C16DF822,,
442,TCGA-TP-A8TT-01A-01-TS1.4424AB79-9E2C-44A8-A1BF-53EB5A2A83C7,,
443,TCGA-TP-A8TV-01A-01-TS1.07FB8CBD-C760-4601-B299-DA86C6655E2B,,
444,TCGA-TP-A8TV-01Z-00-DX1.16CEB4D6-1E14-4211-A9E8-D94EA0FBC2EE,,
445,TCGA-V1-A8MF-01A-01-TSA.A993698C-DD3F-430F-94C3-3426A63FD71C,,
446,TCGA-V1-A8MF-01Z-00-DX1.1216504B-8729-458D-A976-3C33DC34423E,,
447,TCGA-V1-A8ML-01A-01-TS1.88675857-2292-4588-A66C-A6CACF413ACB,,
448,TCGA-V1-A8ML-01Z-00-DX1.BEE27AFB-3331-464F-BB9D-69C1AE1865CA,,
449,TCGA-V1-A8MM-01Z-00-DX1.F76F9585-0443-4523-AE34-9BB87508518A,,
450,TCGA-V1-A8MM-01A-01-TS1.269FC185-AB10-4518-A234-D37D286064C1,,
451,TCGA-V1-A8MU-01Z-00-DX1.2C9CED13-5C2C-4FFB-AB0B-3904BAA4FEFF,,
452,TCGA-V1-A8MU-01A-01-TSA.02914C34-783E-4D23-9EA3-2233288B69C5,,
453,TCGA-V1-A8WL-01A-01-TS1.034495A6-8143-4BD4-BA21-7C80EBAD5250,,
454,TCGA-V1-A8WL-01Z-00-DX1.D8496440-4A64-405B-ADC7-4F8E91BBB439,,
455,TCGA-V1-A8WN-01Z-00-DX1.BE5E60A2-FF72-421B-A356-7644493DC708,,
456,TCGA-V1-A8WN-01A-01-TS1.50EA1B31-F52E-406B-A34B-24DC8E25DB3B,,
457,TCGA-V1-A8WS-01A-01-TS1.EB3B7D36-60B5-461E-B6E3-A7EC383D568E,,
458,TCGA-V1-A8WS-01Z-00-DX1.78D6CA57-E1DB-4583-8A71-676FE5819C73,,
459,TCGA-V1-A8WV-01Z-00-DX1.1419FDEA-BA02-42C4-9FF0-6F1F284BC6F3,,
460,TCGA-V1-A8WV-01A-01-TS1.BFC1B7E7-3025-4829-ACB9-969A1E2F96FA,,
461,TCGA-V1-A8WW-01Z-00-DX1.19E341EB-92C6-4E41-B35D-103FDD9E1C00,,
462,TCGA-V1-A8WW-01A-01-TS1.311288A8-B974-41A3-B4DA-FF7E7DD9E35C,,
463,TCGA-V1-A8X3-01A-01-TSA.ED1C8458-116C-4924-8243-DE4A32386114,,
464,TCGA-V1-A8X3-01Z-00-DX1.BFEC3A80-29BC-4E21-9A04-5AF53603313D,,
465,TCGA-V1-A9O7-01A-02-TSB.4E28EE7F-02F1-4E59-8D9B-A5D24FB37584,,
466,TCGA-V1-A9O7-01Z-00-DX1.FED3BDE1-B135-47B5-8B39-54F27C228804,,
467,TCGA-V1-A9O9-01Z-00-DX1.64BAA5D4-8C59-4698-8FF9-D8FC156827A5,,
468,TCGA-V1-A9O9-01A-01-TS1.D61A093A-FF1C-49BC-A6E8-B11847A728A8,,
469,TCGA-V1-A9OA-01Z-00-DX1.72156A18-EA88-4004-9644-1279CCE895B9,,
470,TCGA-V1-A9OA-01A-01-TS1.C876BFB7-645C-4226-9E7D-592277D89A10,,
471,TCGA-V1-A9OF-01A-01-TS1.38902575-95B8-4490-A23A-A29CCC93531E,,
472,TCGA-V1-A9OF-01Z-00-DX1.37ADF4EC-28AD-4924-91F3-E8C943E258D2,,
473,TCGA-V1-A9OH-01Z-00-DX1.E4CD8354-A5F2-4582-9CED-F81F3AB6BD75,,
474,TCGA-V1-A9OH-01A-01-TS1.C2BCA36E-39D9-4A49-AE5C-4BEB1C6B3831,,
475,TCGA-V1-A9OL-01Z-00-DX1.1E81143A-3C49-4A79-8800-1B63D4213B66,,
476,TCGA-V1-A9OL-01A-01-TSA.BBF8793F-C75D-46BC-9229-C5EB90C3CAE7,,
477,TCGA-V1-A9OQ-01A-01-TSA.03A1D0F4-897A-4EE7-ADC7-36CF06FB85AC,,
478,TCGA-V1-A9OQ-01Z-00-DX1.6B57FA2E-B1D8-4CA4-B0E7-401A33ED93B4,,
479,TCGA-V1-A9OT-01Z-00-DX1.079E9FCD-D174-4908-90ED-4236C57DD2A1,,
480,TCGA-V1-A9OT-01A-01-TSA.7BDFDECC-390D-4D1D-A51A-CEC1D535539A,,
481,TCGA-V1-A9OX-01Z-00-DX1.E4FD5D9C-6634-4410-943F-3F389141183E,,
482,TCGA-V1-A9OX-01A-01-TSA.43976173-60AA-4F9D-86B5-4C9116CB4B15,,
483,TCGA-V1-A9OY-01A-01-TSA.094F989C-9E96-4222-BB30-07DA0279891D,,
484,TCGA-V1-A9OY-01Z-00-DX1.95F6F791-F14D-4C88-8343-F0375D89D140,,
485,TCGA-V1-A9Z7-01A-01-TSA.90DBD6E9-DB82-4AFB-8D16-BB509D747A1E,,
486,TCGA-V1-A9Z7-01Z-00-DX1.25193852-0015-4D15-A0EB-50DAA2F83686,,
487,TCGA-V1-A9Z8-01A-01-TSA.A2040AF8-E972-4239-B02C-84A2F45C81FC,,
488,TCGA-V1-A9Z8-01Z-00-DX1.13EC1D8E-5F3B-4BBC-AA35-DD4B0F60980F,,
489,TCGA-V1-A9Z9-01A-02-TSB.C130BC9B-3C93-43E4-832B-296480105680,,
490,TCGA-V1-A9Z9-01Z-00-DX1.CB27F8C0-FADF-4010-904D-125FE17AE8B3,,
491,TCGA-V1-A9ZI-01A-01-TSA.D935448D-B594-4ECA-8AFC-2CD9A72ACFA5,,
492,TCGA-V1-A9ZI-01Z-00-DX1.66AC3D31-41CB-4CF8-907D-4B61D30DA2D4,,
493,TCGA-V1-A9ZK-01A-01-TS1.543DD12A-5143-4B82-9895-61CD701E2A19,,
494,TCGA-V1-A9ZK-01Z-00-DX1.516F849C-772B-4369-81D3-92DF8102E7F2,,
495,TCGA-V1-A9ZR-01A-01-TSA.9D064846-1D67-4499-93F6-1F1813ECD520,,
496,TCGA-V1-A9ZR-01Z-00-DX1.09668B8E-0AFA-4252-ABF1-BA7BD5D301B6,,
497,TCGA-VN-A88K-01A-01-TSA.16FB693D-47C8-4E02-98C7-AF766FAD8F59,,
498,TCGA-VN-A88M-01A-01-TS1.5C5DDFD6-FEBE-42B0-A80F-55DACB3BE16D,,
499,TCGA-VN-A88N-01A-01-TS1.EE052890-4105-411B-BFB9-B290365FA755,,
500,TCGA-VN-A88P-01A-01-TSA.9CE4D2C0-E657-429B-8285-CD8CE5333F75,,
501,TCGA-VN-A88Q-01A-01-TS1.9FFEF08D-3380-410A-8859-D0C6777CC42F,,
502,TCGA-VP-A872-01Z-00-DX1.F62D214B-BAC8-4A6B-81C1-427E8AA8F382,,
503,TCGA-VP-A872-01A-01-TS1.55B9394B-7B38-479A-91BD-C0E0C97787E4,,
504,TCGA-VP-A876-01Z-00-DX1.C7015749-A4D2-4FE2-8681-DBB839D0EC3B,,
505,TCGA-VP-A876-01A-01-TS1.C4BA0F3F-2AB1-4605-AA48-E7B36FC2ACF2,,
506,TCGA-VP-A878-01Z-00-DX1.9FED3449-AC9E-4C21-BCAF-4138CEB5E5C2,,
507,TCGA-VP-A878-01A-03-TSC.48D632DE-2B85-4819-9FF8-F1869CEC134D,,
508,TCGA-VP-A879-01A-01-TSA.FA8B87D6-5632-43BF-8D36-A06E14D1EB9E,,
509,TCGA-VP-A879-01Z-00-DX1.FC957319-7D9E-4480-B279-D42D5FFD2A4B,,
510,TCGA-VP-A87B-01A-01-TS1.BC560038-D3F6-4E5F-9953-F7D5F76BE7C5,,
511,TCGA-VP-A87B-01Z-00-DX1.E11AE7F4-676D-4A0E-A184-5BAE01ABD432,,
512,TCGA-VP-A87C-01A-01-TS1.54424B0D-C9D1-4075-8D1C-6F2BB73CD7E5,,
513,TCGA-VP-A87C-01Z-00-DX1.6DD1B93C-250B-4FD2-9630-F5C0A554FE98,,
514,TCGA-VP-A87D-01A-01-TS1.8940D320-BAA9-4BCA-846A-0C81E97C530C,,
515,TCGA-VP-A87D-01Z-00-DX1.AAABF812-D68A-48B5-89F3-3D7D109D4BE4,,
516,TCGA-VP-A87H-01Z-00-DX1.AE5FAB92-3282-404D-BD0C-699746F7915E,,
517,TCGA-VP-A87H-01A-01-TS1.837755F3-B1CD-44B6-87CC-5F44FF195946,,
518,TCGA-VP-A87K-01A-01-TSA.D20F7E24-F2E4-4791-BBDA-FFBC9018EE0F,,
519,TCGA-VP-A87K-01Z-00-DX1.A1BED19B-7C83-4B88-A869-B138713A2292,,
520,TCGA-VP-AA1N-01A-03-TSC.DA36ADC6-D5DC-4861-90A6-3B3BD1B61D30,,
521,TCGA-VP-AA1N-01Z-00-DX1.D052BFA0-B7AD-44E4-BCC8-A962960CCCBE,,
522,TCGA-X4-A8KQ-01Z-00-DX9.2527CB7F-2878-4D99-B81D-4F66B178DFF7,,
523,TCGA-X4-A8KQ-01Z-00-DX6.31684EB7-1659-4AEF-A5D9-8E53B921E75A,,
524,TCGA-X4-A8KQ-01Z-00-DX4.5E255D3E-DBD1-43F6-828F-EC9792E6DBB4,,
525,TCGA-X4-A8KQ-01Z-00-DX1.A9466A6A-9474-4F93-88EB-D21CC1CCD47C,,
526,TCGA-X4-A8KQ-01Z-00-DX7.C8756796-ED65-47B2-A66E-C48A6CF345C1,,
527,TCGA-X4-A8KQ-01Z-00-DX8.CB4EEC3A-9457-40AB-866A-D9C41FA48AC4,,
528,TCGA-X4-A8KQ-01Z-00-DX3.31ACC93B-288F-4278-8C1D-D0BC3806CD44,,
529,TCGA-X4-A8KQ-01A-01-TSA.B56F7A27-B644-466E-98DF-1AF2B0DB993D,,
530,TCGA-X4-A8KQ-01Z-00-DX2.16F2F3D2-7673-40E0-9AE7-4C77403819EB,,
531,TCGA-X4-A8KQ-01Z-00-DX5.6E2CB3CF-F856-4C91-ADF8-739A179A5C8C,,
532,TCGA-XA-A8JR-01Z-00-DX1.E31C544F-F56B-4331-8024-132BB6FA11E2,,
533,TCGA-XA-A8JR-01A-01-TSA.A4C49A70-6A71-41B1-870B-4EC738072146,,
534,TCGA-XJ-A83H-01A-01-TS1.8AFFC6C2-3C71-49CB-9828-1FA0C2B95112,,
535,TCGA-XJ-A83H-01Z-00-DX1.D082B6C4-A54C-47D2-ACAB-E97A0D721236,,
536,TCGA-XJ-A9DQ-01Z-00-DX1.8B133659-B177-4D12-A81E-4EDDACB3D05B,,
537,TCGA-XJ-A9DQ-01A-01-TS1.47096BDE-640A-434A-9C38-7048A4246718,,
538,TCGA-XJ-A9DX-01Z-00-DX1.00C51A57-AF79-446B-BD04-A6809DD8056C,,
539,TCGA-XJ-A9DX-01A-01-TS1.C68E181A-6D9D-471D-B1DD-21662BC40949,,
540,TCGA-XK-AAIR-01Z-00-DX1.FDE3AE0A-828C-494F-957D-3FCAD7D8CE4A,,
541,TCGA-XK-AAIV-01Z-00-DX1.50BEF025-FAD6-404F-9385-D58C97FC03CC,,
542,TCGA-XK-AAIV-01A-01-TS1.D90371C6-5451-4EC9-AF0A-26551470F36E,,
543,TCGA-XK-AAIW-01A-01-TS1.61B002A3-60BA-4122-A5B2-75BA55588E41,,
544,TCGA-XK-AAIW-01Z-00-DX1.31B98849-4AA9-4AC1-A697-A0C4165976B5,,
545,TCGA-XK-AAJA-01A-01-TS1.135FDF52-185C-4EF1-BA94-303A3B0F0A67,,
546,TCGA-XK-AAJA-01Z-00-DX1.2EE956EF-5DD0-4F42-BAA2-BD375D38E289,,
547,TCGA-XK-AAJP-01Z-00-DX1.D61D88E0-5514-46C0-A197-8DC04A47A82D,,
548,TCGA-XK-AAJR-01Z-00-DX1.4B74631F-EFCB-48AB-93EA-21BA74103F30,,
549,TCGA-XK-AAJT-01Z-00-DX1.0ADE397E-A876-4D29-87DD-3B203CC00136,,
550,TCGA-XK-AAJU-01Z-00-DX1.7567CFBB-B292-48C7-A8BF-64C8AA344C9B,,
551,TCGA-XK-AAJU-01A-01-TS1.775F17EB-E0A3-4244-B6D7-90B11C2E33AB,,
552,TCGA-XK-AAK1-01Z-00-DX1.5354527B-905C-4F39-B469-3A64D0BC56A2,,
553,TCGA-XQ-A8TA-01A-01-TS1.26C990FC-F04E-4E9C-AB4D-1199F63D8584,,
554,TCGA-XQ-A8TA-01Z-00-DX1.D1346DCD-E0CC-4914-967E-49B4E901836C,,
555,TCGA-XQ-A8TA-01Z-00-DX2.72FEBBA8-FCE5-4A41-BA75-E528918DDBBD,,
556,TCGA-XQ-A8TB-01A-01-TS1.A7BE5D1C-349A-4F7F-A4EE-D7814DF8400A,,
557,TCGA-XQ-A8TB-01Z-00-DX1.79B47326-1EA9-4892-B5D0-3ACE78FB6E1B,,
558,TCGA-Y6-A9XI-01Z-00-DX2.43D8478F-EE66-414A-81B4-401AF1D50246,,
559,TCGA-Y6-A9XI-01A-01-TSA.4066C308-9C8B-475A-B22B-CBA72743D0BE,,
560,TCGA-Y6-A9XI-01Z-00-DX4.46354624-5C2E-4E43-A73D-FC530D90068D,,
561,TCGA-Y6-A9XI-01Z-00-DX6.1AA896B6-F5CA-4394-BDC0-7B0B9686854F,,
562,TCGA-Y6-A9XI-01Z-00-DX1.BCEC7405-546D-4CF3-90F3-9620C0A74B63,,
563,TCGA-Y6-A9XI-01Z-00-DX5.C484E378-EF4C-4F91-ACC0-53FFC48F166F,,
564,TCGA-Y6-A9XI-01Z-00-DX3.167452BB-33BA-4C13-9795-371CEAA8527D,,
565,TCGA-YJ-A8SW-01A-01-TSA.B5FDC456-41FD-4A6B-86AF-342C253BF2EE,,
566,TCGA-YL-A8HJ-01A-01-TSA.2DA5DB1D-109B-40FB-A53A-2AFDCC5B499D,,
567,TCGA-YL-A8HJ-01Z-00-DX1.7C6FAED0-CD7C-4EC5-BEB0-5FF40E1089C6,,
568,TCGA-YL-A8HK-01Z-00-DX1.9A095D1F-A8CA-4BE4-9B42-83BC45FE54D7,,
569,TCGA-YL-A8HK-01A-01-TSA.F34A1AFE-39C4-48BE-BB64-273A48689ED5,,
570,TCGA-YL-A8HL-01A-01-TSA.44156110-199F-4D94-9402-B94066EB689F,,
571,TCGA-YL-A8HL-01Z-00-DX1.B3D15BCD-20BE-4ACF-8837-B766FD9893CC,,
572,TCGA-YL-A8S8-01Z-00-DX1.54845009-AA3A-4507-9FB6-5C1D11174997,,
573,TCGA-YL-A8S8-01A-01-TS1.0C445E59-7170-4F3D-A93F-BDA884376FA3,,
574,TCGA-YL-A8S9-01Z-00-DX1.AFA8D391-BD8D-4A68-B779-7C10C2977DAC,,
575,TCGA-YL-A8S9-01A-01-TSA.36E5A73B-1F8B-499C-B3AE-D756E90695FA,,
576,TCGA-YL-A8SA-01Z-00-DX1.B246D547-9875-42DB-8BD9-206C449EF089,,
577,TCGA-YL-A8SA-01A-02-TSB.71FC9496-3817-4694-A5FD-272C5678442F,,
578,TCGA-YL-A8SB-01Z-00-DX1.6E3A9961-7A7E-456F-B703-4920FCC79425,,
579,TCGA-YL-A8SB-01A-03-TS3.0EF52F97-A16A-4BC4-8237-B817B330065E,,
580,TCGA-YL-A8SC-01A-01-TSA.F9DD8CF3-5F18-4572-81AE-E6E1831C960C,,
581,TCGA-YL-A8SC-01Z-00-DX1.B8CD6404-5586-44B1-A7AF-B7054BFA68B3,,
582,TCGA-YL-A8SK-01Z-00-DX3.6DB3959A-555D-433E-94D2-58E7C37CA01B,,
583,TCGA-YL-A8SK-01Z-00-DX1.806C30FC-7C27-46A5-8EF7-BBCC5D8738DC,,
584,TCGA-YL-A8SK-01Z-00-DX4.E81BAE2E-4003-40C6-810D-5E3B600C4E05,,
585,TCGA-YL-A8SK-01Z-00-DX2.AFB7A0C8-33A5-4D5F-AA0F-428E79FD03F6,,
586,TCGA-YL-A8SK-01B-02-TSB.584CE622-2AE8-421A-855F-DB7CFBAE45AF,,
587,TCGA-YL-A8SL-01Z-00-DX1.6758D124-1154-4D76-8569-72A1C148F64C,,
588,TCGA-YL-A8SL-01Z-00-DX3.D85D40A5-172E-4A33-97BE-54EF0FC01A75,,
589,TCGA-YL-A8SL-01Z-00-DX2.F64D1539-E590-4B51-96B4-1F95CAE6E33A,,
590,TCGA-YL-A8SL-01B-02-TSB.508A4D04-7663-4BE1-B015-307E9449FFF0,,
591,TCGA-YL-A8SL-01Z-00-DX4.EBF80535-B360-4F82-BBC2-C9092D1E23FC,,
592,TCGA-YL-A8SO-01B-03-TSC.18585A82-3468-458B-BE99-BE0E03BF48BF,,
593,TCGA-YL-A8SO-01Z-00-DX1.88A5DA1C-0C10-471D-8328-F99106923532,,
594,TCGA-YL-A8SP-01Z-00-DX1.4F1DBA34-DA6D-4DBA-B765-6720A6DDAA21,,
595,TCGA-YL-A8SP-01B-01-TSA.9C8F6607-F12D-4FFF-A214-718AFDAED8AE,,
596,TCGA-YL-A8SQ-01B-01-TSA.78F9A461-E73E-41A1-8BFB-242F4DEDB4DE,,
597,TCGA-YL-A8SQ-01Z-00-DX1.0DFEF9A0-9C25-46F9-8EB4-96844346F236,,
598,TCGA-YL-A8SR-01Z-00-DX1.0F54981A-9952-4CC8-BDC3-4EDA16739F22,,
599,TCGA-YL-A8SR-01B-01-TSA.EA0815AA-B984-4C63-A90E-8E832E1E2A3A,,
600,TCGA-YL-A9WH-01A-01-TS1.0AC72DF1-8DD2-4502-818A-26AFD25A6FEA,,
601,TCGA-YL-A9WH-01Z-00-DX1.7240AB29-F661-4456-A68D-B0FF40F553B8,,
602,TCGA-YL-A9WJ-01Z-00-DX1.ECE31D79-8A8E-45DB-8BC4-97B303D38B1B,,
603,TCGA-YL-A9WJ-01A-01-TSA.9E99CB4C-DBA6-40F5-AB4B-38C2EBF3F9C4,,
604,TCGA-YL-A9WL-01A-01-TSA.2339347C-F602-42E7-93CD-6E14C9DE12D6,,
605,TCGA-YL-A9WL-01Z-00-DX1.4EE10C9A-18EA-4DB0-BE29-06F6A75FE5A0,,
606,TCGA-YL-A9WX-01A-02-TSB.BA6CDC4A-862D-4A80-A90D-581D1474BF13,,
607,TCGA-YL-A9WX-01Z-00-DX1.20B40B9A-C210-419D-B9A2-391DC92D9B7A,,
608,TCGA-ZG-A8QY-01A-01-TSA.BFE95B53-91F9-4359-BA28-E78E29018CE0,,
609,TCGA-ZG-A9L0-01A-01-TSA.280B1A28-E0DA-4176-A302-BE64AA1DAEA8,,
610,TCGA-ZG-A9L1-01A-01-TSA.86D636E3-1834-4073-A01E-1E92163FD9BE,,
611,TCGA-ZG-A9L2-01A-03-TSC.9DB5D318-4F64-4A97-A77D-04A61CBFA3B3,,
612,TCGA-ZG-A9L6-01A-01-TSA.EA3A5EEE-985F-4C72-A0B5-8A1D9F0C8180,,
613,TCGA-ZG-A9L9-01A-01-TSA.2DD3C7A9-8B07-4A8A-A3EA-9A95D537833E,,
614,TCGA-ZG-A9LB-01A-01-TSA.56576C68-7C1D-428A-991F-879433C63291,,
615,TCGA-ZG-A9LN-01A-01-TS1.D49E3571-48C6-476B-9A50-96E113DA4968,,
616,TCGA-ZG-A9LS-01A-01-TSA.A9224B8C-B844-4084-909A-B1E2F0C1D645,,
617,TCGA-ZG-A9LY-01A-01-TSA.C74D39B1-068A-4519-9B39-62C4F4809FB8,,
618,TCGA-ZG-A9LZ-01A-01-TSA.3A6A9A84-5007-4B87-B13C-DE98FEB23631,,
619,TCGA-ZG-A9MC-01A-03-TSC.49832D2F-419B-4AAA-9930-D7E37AD32A42,,
620,TCGA-ZG-A9N3-01A-01-TSA.E24427FE-D909-4E15-A4B6-9121477BA5E0,,
621,TCGA-ZG-A9NI-01A-01-TSA.116F3646-19FA-4A74-B2BB-F4B677B0F3FA,,
